GENE_ENTREZ_ID	GENE_SYMBOL	DISEASE_IDS
5053	PAH	OMIM:261600,ORPHA:79254,ORPHA:2209
5058	PAK1	OMIM:618158
5063	PAK3	ORPHA:777,OMIM:300558
79728	PALB2	ORPHA:145,ORPHA:84,OMIM:610832,OMIM:114480,ORPHA:1333
23022	PALLD	ORPHA:1333
51025	PAM16	OMIM:613320
80025	PANK2	OMIM:607236,OMIM:234200,ORPHA:216866,ORPHA:216873
24145	PANX1	OMIM:618550
9060	PAPSS2	OMIM:612847
11315	PARK7	OMIM:606324,ORPHA:2828
5073	PARN	ORPHA:2032,ORPHA:1775,ORPHA:3322,OMIM:616371,OMIM:616353
25973	PARS2	OMIM:618437,ORPHA:442835
197135	PATL2	OMIM:617743
5075	PAX1	OMIM:615560,ORPHA:2792
5076	PAX2	ORPHA:1475,OMIM:616002,OMIM:120330
5077	PAX3	OMIM:193500,OMIM:268220,OMIM:122880,ORPHA:894,ORPHA:896,ORPHA:1529,OMIM:148820
5078	PAX4	OMIM:612225,ORPHA:552,OMIM:125853,OMIM:612227
5080	PAX6	OMIM:106210,ORPHA:2253,OMIM:194072,OMIM:120430,OMIM:136520,ORPHA:893,OMIM:120200,ORPHA:137902,ORPHA:708,OMIM:604229,ORPHA:250923,ORPHA:1065,OMIM:165550,OMIM:148190,ORPHA:35737
5081	PAX7	OMIM:268220
7849	PAX8	OMIM:218700,ORPHA:95720,ORPHA:95713,ORPHA:95712
5083	PAX9	OMIM:604625,ORPHA:99798
5087	PBX1	OMIM:617641
5091	PC	OMIM:266150
388939	PCARE	ORPHA:791,OMIM:613428
5092	PCBD1	OMIM:264070
5095	PCCA	OMIM:606054,ORPHA:35
5096	PCCB	OMIM:606054,ORPHA:35
51294	PCDH12	OMIM:251280
65217	PCDH15	OMIM:609533,OMIM:601067,ORPHA:231169,OMIM:602083
57526	PCDH19	OMIM:300088,ORPHA:33069,ORPHA:101039
7703	PCGF2	OMIM:618371
5105	PCK1	OMIM:261680
5106	PCK2	OMIM:261650
27445	PCLO	OMIM:608027
5111	PCNA	OMIM:615919
5116	PCNT	ORPHA:2637,ORPHA:808,OMIM:210720
5122	PCSK1	ORPHA:71528,OMIM:600955
255738	PCSK9	ORPHA:391665,OMIM:603776
5130	PCYT1A	OMIM:608940,ORPHA:85167,ORPHA:65
5133	PDCD1	OMIM:126200
11235	PDCD10	ORPHA:221061,OMIM:603285
10846	PDE10A	ORPHA:494541,OMIM:616922,ORPHA:494526,OMIM:616921
50940	PDE11A	OMIM:610475,ORPHA:189439
5137	PDE1C	OMIM:618140
5139	PDE3A	OMIM:112410,ORPHA:1276
5144	PDE4D	ORPHA:950,ORPHA:280651,OMIM:614613
5145	PDE6A	OMIM:613810,ORPHA:791
5158	PDE6B	OMIM:163500,OMIM:613801,ORPHA:791,ORPHA:215
5146	PDE6C	ORPHA:1871,OMIM:613093,ORPHA:49382
5147	PDE6D	ORPHA:2754,OMIM:615665
5148	PDE6G	OMIM:613582,ORPHA:791,OMIM:268000
5149	PDE6H	ORPHA:49382,OMIM:610024
8622	PDE8B	ORPHA:228169,OMIM:609161,OMIM:614190,ORPHA:189439
5155	PDGFB	OMIM:213600,ORPHA:2495,ORPHA:1980,ORPHA:31112,OMIM:615483,OMIM:607174
5156	PDGFRA	ORPHA:44890,OMIM:175510,OMIM:607685
5159	PDGFRB	ORPHA:2591,OMIM:213600,OMIM:228550,OMIM:615007,OMIM:616592,OMIM:601812,OMIM:131440,ORPHA:1980
5157	PDGFRL	OMIM:114550
5160	PDHA1	OMIM:312170,ORPHA:255241
5162	PDHB	OMIM:614111
8050	PDHX	OMIM:245349
5165	PDK3	OMIM:300905,ORPHA:352675
8572	PDLIM4	OMIM:166710
54704	PDP1	OMIM:608782
23590	PDSS1	OMIM:614651
57107	PDSS2	ORPHA:255249,OMIM:614652
3651	PDX1	OMIM:260370,ORPHA:99885,OMIM:606392,ORPHA:552,OMIM:125853,OMIM:606176
8566	PDXK	OMIM:618511
5173	PDYN	ORPHA:101108,OMIM:610245
79955	PDZD7	OMIM:618003,OMIM:605472,OMIM:276901,ORPHA:231178
5184	PEPD	OMIM:170100,ORPHA:742
8864	PER2	OMIM:604348
8863	PER3	OMIM:616882
100131801	PET100	OMIM:220110,ORPHA:255241
5189	PEX1	ORPHA:3220,ORPHA:912,ORPHA:772,ORPHA:44,OMIM:214100,OMIM:234580,OMIM:601539
5192	PEX10	OMIM:614870,ORPHA:912,ORPHA:772,OMIM:614871,ORPHA:247815,ORPHA:44
8799	PEX11B	ORPHA:912,ORPHA:772,OMIM:614920,ORPHA:44
5193	PEX12	ORPHA:912,OMIM:266510,ORPHA:772,ORPHA:44,OMIM:614859
5194	PEX13	OMIM:614885,ORPHA:912,ORPHA:772,ORPHA:44,OMIM:614883
5195	PEX14	OMIM:614887,ORPHA:912,ORPHA:772,ORPHA:44
9409	PEX16	OMIM:614877,ORPHA:912,ORPHA:772,ORPHA:44,OMIM:614876
5824	PEX19	ORPHA:912,ORPHA:772,ORPHA:44,OMIM:614886
5828	PEX2	OMIM:614866,ORPHA:912,ORPHA:772,ORPHA:44,OMIM:614867
55670	PEX26	OMIM:614873,ORPHA:912,ORPHA:772,OMIM:614872,ORPHA:44
8504	PEX3	ORPHA:912,ORPHA:772,OMIM:617370,OMIM:614882,ORPHA:44
5830	PEX5	ORPHA:912,ORPHA:772,OMIM:616716,OMIM:214110,ORPHA:44,OMIM:202370
5190	PEX6	ORPHA:3220,OMIM:616617,OMIM:614862,ORPHA:912,ORPHA:772,OMIM:614863,ORPHA:95433,ORPHA:44
5191	PEX7	OMIM:266500,ORPHA:773,OMIM:215100,OMIM:614879
5213	PFKM	OMIM:232800,ORPHA:371
5216	PFN1	ORPHA:803,OMIM:614808
5224	PGAM2	OMIM:261670
80055	PGAP1	ORPHA:88616,OMIM:615802,ORPHA:401820
27315	PGAP2	ORPHA:247262,OMIM:614207
93210	PGAP3	ORPHA:247262,OMIM:615716
5230	PGK1	OMIM:300653,ORPHA:713
5236	PGM1	OMIM:614921
5238	PGM3	OMIM:615816,ORPHA:443811
5241	PGR	OMIM:264080
221692	PHACTR1	ORPHA:3451,OMIM:618298
5245	PHB	OMIM:114480
1911	PHC1	OMIM:615414,ORPHA:2512
5251	PHEX	OMIM:307800,ORPHA:89936
84295	PHF6	ORPHA:127,OMIM:301900
23133	PHF8	OMIM:300263,ORPHA:85287
26227	PHGDH	OMIM:256520,ORPHA:2671,ORPHA:79351,OMIM:601815
55023	PHIP	OMIM:617991
5255	PHKA1	OMIM:300559
5256	PHKA2	ORPHA:264580,OMIM:306000
5257	PHKB	OMIM:261750
5261	PHKG2	ORPHA:264580,OMIM:613027
401	PHOX2A	OMIM:602078
8929	PHOX2B	ORPHA:99803,OMIM:209880,ORPHA:661,ORPHA:635,ORPHA:2151,OMIM:613013
5264	PHYH	OMIM:266500,ORPHA:773
5297	PI4KA	OMIM:616531
10464	PIBF1	OMIM:617767,ORPHA:475
8301	PICALM	OMIM:601626
9780	PIEZO1	OMIM:616843,OMIM:194380
63895	PIEZO2	OMIM:248700,ORPHA:2461,OMIM:617146,OMIM:108145,ORPHA:1154,ORPHA:376,OMIM:114300
5277	PIGA	ORPHA:447,OMIM:300868,ORPHA:3451,OMIM:300818
5279	PIGC	ORPHA:88616,OMIM:617816
54872	PIGG	OMIM:616917
5283	PIGH	OMIM:618010
9487	PIGL	ORPHA:3474,ORPHA:247262,OMIM:280000
93183	PIGM	OMIM:610293
23556	PIGN	OMIM:614080,ORPHA:2059,ORPHA:280633
84720	PIGO	ORPHA:247262,OMIM:614749
51227	PIGP	ORPHA:1934,OMIM:617599
9091	PIGQ	ORPHA:1934
94005	PIGS	OMIM:618143
51604	PIGT	OMIM:615399,OMIM:615398
55650	PIGV	ORPHA:247262,OMIM:239300
284098	PIGW	ORPHA:247262,OMIM:616025
84992	PIGY	ORPHA:247262,OMIM:616809
139212	PIH1D3	OMIM:300991,ORPHA:244
5286	PIK3C2A	OMIM:618440
5290	PIK3CA	OMIM:613089,OMIM:612918,ORPHA:144,OMIM:114480,OMIM:615108,OMIM:602501,OMIM:155500,ORPHA:276280,OMIM:114500,OMIM:162900,OMIM:167000,ORPHA:60040,OMIM:114550,OMIM:613659,ORPHA:201,OMIM:182000,OMIM:211980
5293	PIK3CD	OMIM:615513
5295	PIK3R1	ORPHA:33110,ORPHA:3163,OMIM:269880,OMIM:616005,OMIM:615214
5296	PIK3R2	ORPHA:83473,OMIM:603387
23533	PIK3R5	OMIM:615217,ORPHA:64753
200576	PIKFYVE	OMIM:121850
65018	PINK1	ORPHA:2828,OMIM:605909
23396	PIP5K1C	OMIM:611369
83394	PITPNM3	ORPHA:1872,OMIM:600977
5307	PITX1	OMIM:119800,ORPHA:1275,OMIM:186550
5308	PITX2	OMIM:137600,OMIM:180500,OMIM:180550,ORPHA:782,ORPHA:708
5309	PITX3	OMIM:107250,OMIM:610623
494513	PJVK	OMIM:610220
5310	PKD1	OMIM:173900
168507	PKD1L1	OMIM:617205
5311	PKD2	OMIM:613095
5314	PKHD1	ORPHA:731,OMIM:263200
5313	PKLR	OMIM:266200,ORPHA:766,OMIM:102900
5317	PKP1	OMIM:604536,ORPHA:158668
5318	PKP2	ORPHA:130,OMIM:609040
5321	PLA2G4A	OMIM:618372
5322	PLA2G5	OMIM:228980
8398	PLA2G6	OMIM:612953,ORPHA:199351,OMIM:256600,OMIM:610217,ORPHA:35069
7941	PLA2G7	OMIM:600807,OMIM:614278,OMIM:147050
9373	PLAA	ORPHA:521426,OMIM:617527
5324	PLAG1	OMIM:181030
5327	PLAT	OMIM:612348
5328	PLAU	OMIM:104300,OMIM:601709
23236	PLCB1	OMIM:613722,ORPHA:3451
5332	PLCB4	OMIM:614669,ORPHA:137888
5333	PLCD1	ORPHA:2387,OMIM:151600
51196	PLCE1	OMIM:610725
5336	PLCG2	OMIM:614878,OMIM:614468
89869	PLCZ1	OMIM:617214
5337	PLD1	OMIM:212093
23646	PLD3	OMIM:617770
5339	PLEC	ORPHA:254361,ORPHA:257,OMIM:616487,ORPHA:79401,OMIM:226730,OMIM:131950,OMIM:226670,ORPHA:158684,OMIM:613723,OMIM:612138
64857	PLEKHG2	OMIM:616763
57449	PLEKHG5	OMIM:615376,OMIM:611067
9842	PLEKHM1	OMIM:611497,OMIM:618107,ORPHA:210110
5340	PLG	ORPHA:97231,ORPHA:722,OMIM:217090
5346	PLIN1	ORPHA:280356,OMIM:613877
10733	PLK4	OMIM:616171,ORPHA:2518,ORPHA:808
5350	PLN	OMIM:609909,ORPHA:154,OMIM:613874
5351	PLOD1	ORPHA:1900,OMIM:225400
5352	PLOD2	ORPHA:2771,OMIM:609220
8985	PLOD3	OMIM:612394
5354	PLP1	OMIM:312920,ORPHA:99015,OMIM:312080
11212	PLPBP	OMIM:617290,ORPHA:3006
83483	PLVAP	OMIM:618183
83449	PMFBP1	OMIM:618112,ORPHA:529970
5373	PMM2	ORPHA:79318,OMIM:212065
5375	PMP2	OMIM:618279
5376	PMP22	ORPHA:3115,OMIM:139393,ORPHA:101081,OMIM:180800,OMIM:118220,ORPHA:640,OMIM:118300,OMIM:145900,OMIM:162500,ORPHA:98916
23203	PMPCA	ORPHA:1170,OMIM:213200
9512	PMPCB	OMIM:617954
5378	PMS1	OMIM:120435,ORPHA:144
5395	PMS2	ORPHA:144,OMIM:614337,OMIM:276300
10654	PMVK	ORPHA:735,OMIM:175800
25953	PNKD	OMIM:118800,ORPHA:98810
11284	PNKP	OMIM:613402,ORPHA:1934,OMIM:616267,ORPHA:459033
5406	PNLIP	OMIM:614338
4860	PNP	OMIM:613179
285848	PNPLA1	ORPHA:79394,OMIM:615024
57104	PNPLA2	ORPHA:98908,OMIM:610717
10908	PNPLA6	ORPHA:139480,OMIM:245800,OMIM:275400,ORPHA:1173,ORPHA:2377,OMIM:215470,ORPHA:1180,OMIM:612020
50640	PNPLA8	OMIM:251950
55163	PNPO	OMIM:610090,ORPHA:79096
87178	PNPT1	OMIM:614934,OMIM:614932,ORPHA:319514
25886	POC1A	OMIM:614813
282809	POC1B	OMIM:615973,ORPHA:1872
79983	POF1B	OMIM:300604
23509	POFUT1	OMIM:615327
56983	POGLUT1	OMIM:617232,OMIM:615696
23126	POGZ	OMIM:616364,ORPHA:468678
5422	POLA1	OMIM:301220,OMIM:301030
5424	POLD1	ORPHA:447877,OMIM:615381,OMIM:612591
5426	POLE	ORPHA:447877,ORPHA:85173,OMIM:615139,OMIM:618336,OMIM:615083
5428	POLG	OMIM:157640,OMIM:203700,OMIM:613662,ORPHA:70595,ORPHA:94125,ORPHA:298,OMIM:607459,ORPHA:726,ORPHA:254886,OMIM:258450,OMIM:603041,ORPHA:254892
11232	POLG2	OMIM:618528,OMIM:610131,ORPHA:254892
5429	POLH	OMIM:278750,ORPHA:90342
25885	POLR1A	OMIM:616462,ORPHA:1200
9533	POLR1C	OMIM:248390,ORPHA:88637,ORPHA:861,OMIM:616494
51082	POLR1D	OMIM:613717,ORPHA:861
11128	POLR3A	ORPHA:88637,OMIM:607694,ORPHA:447896,ORPHA:3455,OMIM:264090
55703	POLR3B	OMIM:146110,OMIM:614381,ORPHA:88637,OMIM:607694
5443	POMC	OMIM:609734,OMIM:601665,ORPHA:71526
55624	POMGNT1	ORPHA:370959,OMIM:253280,ORPHA:899,OMIM:617123,OMIM:613151,ORPHA:791,ORPHA:588,OMIM:613157
84892	POMGNT2	OMIM:614830,ORPHA:899,OMIM:618135
84197	POMK	ORPHA:370959,OMIM:616094,OMIM:615249,ORPHA:899
51371	POMP	OMIM:601952,ORPHA:281201,OMIM:618048
10585	POMT1	ORPHA:370959,OMIM:609308,OMIM:613155,ORPHA:899,OMIM:236670,ORPHA:86812,ORPHA:588,ORPHA:370968,ORPHA:370980
29954	POMT2	ORPHA:370959,OMIM:613158,ORPHA:206559,OMIM:613150,ORPHA:899,OMIM:236670,ORPHA:588,ORPHA:370968,OMIM:613156
5444	PON1	ORPHA:803
10940	POP1	OMIM:617396
5447	POR	OMIM:613571,OMIM:207410,ORPHA:95699,OMIM:201750
64840	PORCN	OMIM:305600,ORPHA:2092
25913	POT1	OMIM:616568,OMIM:615848,ORPHA:618
5449	POU1F1	ORPHA:226307,OMIM:613038,ORPHA:95494
5456	POU3F4	ORPHA:1435,OMIM:304400
5459	POU4F3	OMIM:602459
11281	POU6F2	OMIM:601583,ORPHA:654
27068	PPA2	OMIM:617223,OMIM:617222
5468	PPARG	ORPHA:528,ORPHA:79083,OMIM:604367,OMIM:601665,OMIM:125853
79717	PPCS	ORPHA:154,OMIM:618189
5479	PPIB	OMIM:259440
23262	PPIP5K2	OMIM:618422
8493	PPM1D	OMIM:617450,OMIM:114480
5498	PPOX	OMIM:176200,ORPHA:79473
5500	PPP1CB	ORPHA:2701,OMIM:617506
84919	PPP1R15B	OMIM:616817
10842	PPP1R17	OMIM:143890
5506	PPP1R3A	OMIM:125853
5515	PPP2CA	OMIM:618354
5518	PPP2R1A	OMIM:616362
5519	PPP2R1B	OMIM:211980
5521	PPP2R2B	ORPHA:98762,OMIM:604326
55012	PPP2R3C	OMIM:618419,OMIM:618420
5528	PPP2R5D	OMIM:616355
5530	PPP3CA	ORPHA:442835,OMIM:618265,OMIM:617711
5538	PPT1	OMIM:256730
10084	PQBP1	OMIM:309500,ORPHA:93946,ORPHA:93947
5546	PRCC	OMIM:605074
768206	PRCD	ORPHA:791,OMIM:610599
59335	PRDM12	OMIM:616488
63976	PRDM16	ORPHA:1606,OMIM:615373,ORPHA:154
11107	PRDM5	OMIM:614170,ORPHA:90354
93166	PRDM6	OMIM:617039
56978	PRDM8	OMIM:616640,ORPHA:324290
5052	PRDX1	OMIM:277400
9581	PREPL	ORPHA:163690,ORPHA:163693,OMIM:616224
5551	PRF1	OMIM:605027,OMIM:609135,OMIM:603553,ORPHA:88
10216	PRG4	OMIM:208250
144165	PRICKLE1	ORPHA:308,OMIM:612437
201973	PRIMPOL	OMIM:615420
5566	PRKACA	OMIM:615830,ORPHA:189439
5568	PRKACG	OMIM:616176
51422	PRKAG2	OMIM:261740,OMIM:600858,OMIM:194200
5573	PRKAR1A	OMIM:101800,OMIM:610489,ORPHA:950,OMIM:160980,ORPHA:520,ORPHA:280651,ORPHA:1359,ORPHA:615,ORPHA:189439,OMIM:255960
5580	PRKCD	OMIM:615559,ORPHA:1572,ORPHA:3261
5582	PRKCG	OMIM:605361,ORPHA:98763
5583	PRKCH	OMIM:601367
5589	PRKCSH	ORPHA:2924,OMIM:174050
5587	PRKD1	OMIM:617364
5591	PRKDC	OMIM:615966
5592	PRKG1	OMIM:615436,ORPHA:91387
5071	PRKN	OMIM:167000,OMIM:600116,ORPHA:2828,OMIM:211980
8575	PRKRA	ORPHA:210571,OMIM:612067
5618	PRLR	OMIM:615554,OMIM:615555,ORPHA:397685
54496	PRMT7	OMIM:617157
5621	PRNP	ORPHA:157941,OMIM:600072,OMIM:603218,ORPHA:280397,OMIM:606688,ORPHA:282166,OMIM:137440,OMIM:123400
5624	PROC	OMIM:176860,OMIM:612304,ORPHA:745
5625	PRODH	OMIM:600850,ORPHA:419,OMIM:239500
60675	PROK2	ORPHA:432,OMIM:610628,ORPHA:478
128674	PROKR2	OMIM:244200,ORPHA:432,ORPHA:3157,ORPHA:95496,ORPHA:478
8842	PROM1	OMIM:612095,ORPHA:791,ORPHA:1872,OMIM:608051,OMIM:612657,OMIM:603786,ORPHA:827
5626	PROP1	ORPHA:226307,ORPHA:95494,OMIM:262600,ORPHA:90695
5627	PROS1	OMIM:614514,ORPHA:743,OMIM:612336
9129	PRPF3	ORPHA:791,OMIM:601414
26121	PRPF31	ORPHA:791,OMIM:600138
9128	PRPF4	OMIM:615922,ORPHA:791
24148	PRPF6	OMIM:613983,ORPHA:791
10594	PRPF8	ORPHA:791,OMIM:600059
5630	PRPH	OMIM:105400,ORPHA:803
5961	PRPH2	OMIM:613105,OMIM:169150,OMIM:608161,ORPHA:52427,ORPHA:791,ORPHA:99000,OMIM:608133,ORPHA:1872,ORPHA:75377,OMIM:136880,ORPHA:827
5631	PRPS1	OMIM:300661,OMIM:304500,ORPHA:1187,OMIM:311070,ORPHA:99014,ORPHA:423479,OMIM:301835
112476	PRRT2	OMIM:128200,ORPHA:306,OMIM:602066,ORPHA:31709,ORPHA:98809,ORPHA:98811,ORPHA:98810,OMIM:605751,ORPHA:569
5396	PRRX1	ORPHA:990,OMIM:202650
5644	PRSS1	ORPHA:676,OMIM:167800,ORPHA:64740,OMIM:614044
8492	PRSS12	ORPHA:88616,OMIM:249500
5645	PRSS2	ORPHA:676,OMIM:167800
646960	PRSS56	OMIM:613517,ORPHA:35612
58497	PRUNE1	OMIM:617481
57716	PRX	OMIM:145900,OMIM:614895
9081	PRY	OMIM:415000
442862	PRY2	OMIM:415000
5660	PSAP	ORPHA:309271,OMIM:249900,OMIM:611722,OMIM:610539,ORPHA:309263,ORPHA:309256,ORPHA:139406,OMIM:611721
29968	PSAT1	ORPHA:284417,ORPHA:2671,OMIM:610992,OMIM:616038
5663	PSEN1	ORPHA:100070,ORPHA:100069,ORPHA:154,OMIM:613737,OMIM:613694,OMIM:600274,ORPHA:275864,OMIM:172700,OMIM:607822,ORPHA:1020
5664	PSEN2	OMIM:606889,ORPHA:154,OMIM:613697,ORPHA:1020
55851	PSENEN	OMIM:613736
5692	PSMB4	OMIM:617591
5696	PSMB8	ORPHA:2615,OMIM:256040
5698	PSMB9	OMIM:617591
29893	PSMC3IP	OMIM:614324,ORPHA:243
5718	PSMD12	ORPHA:529962,OMIM:617516
5723	PSPH	OMIM:614023,ORPHA:79350
9051	PSTPIP1	ORPHA:69126,OMIM:604416
5727	PTCH1	OMIM:605462,ORPHA:280200,ORPHA:377,OMIM:610828,OMIM:109400,ORPHA:77301
8643	PTCH2	OMIM:155255,OMIM:605462,ORPHA:377,OMIM:109400
139411	PTCHD1	ORPHA:777,OMIM:300830
9791	PTDSS1	ORPHA:2658,OMIM:151050
5728	PTEN	ORPHA:145,ORPHA:744,OMIM:176807,ORPHA:79076,OMIM:605309,ORPHA:109,ORPHA:65285,ORPHA:137608,ORPHA:2969,OMIM:607174,ORPHA:201,OMIM:158350
256297	PTF1A	OMIM:609069,OMIM:615935,ORPHA:65288
5732	PTGER2	OMIM:208550
5740	PTGIS	OMIM:145500
5741	PTH	OMIM:146200
5745	PTH1R	OMIM:215045,OMIM:156400,OMIM:600002,ORPHA:296,OMIM:125350,ORPHA:79106,ORPHA:50945
5744	PTHLH	OMIM:613382,ORPHA:93387
5770	PTPN1	OMIM:125853
5781	PTPN11	OMIM:163950,ORPHA:2499,ORPHA:500,ORPHA:648,OMIM:607785,OMIM:156250,OMIM:151100
5784	PTPN14	OMIM:613611
26191	PTPN22	ORPHA:85408,ORPHA:900,ORPHA:3437,OMIM:222100,OMIM:152700,ORPHA:85410,ORPHA:397,OMIM:180300
5788	PTPRC	OMIM:608971
5792	PTPRF	OMIM:616001
5800	PTPRO	OMIM:614196
374462	PTPRQ	OMIM:613391,OMIM:617663
51651	PTRH2	OMIM:616263
5805	PTS	ORPHA:13,OMIM:261640
22827	PUF60	ORPHA:508488,OMIM:615583
9698	PUM1	OMIM:617931
5813	PURA	OMIM:616158
80324	PUS1	OMIM:600462,ORPHA:2598
83480	PUS3	OMIM:617051
54517	PUS7	OMIM:618342
145624	PWAR1	OMIM:176270
791114	PWRN1	OMIM:176270
7837	PXDN	OMIM:269400
5831	PYCR1	OMIM:614438,ORPHA:2078,OMIM:612940
29920	PYCR2	ORPHA:2512,OMIM:616420
5836	PYGL	OMIM:232700,ORPHA:369
5837	PYGM	ORPHA:368,OMIM:232600
79912	PYROXD1	OMIM:617258
5859	QARS1	OMIM:615760
5860	QDPR	ORPHA:226,OMIM:261630
54870	QRICH1	OMIM:617982
84074	QRICH2	OMIM:618341
9230	RAB11B	OMIM:617807
22931	RAB18	OMIM:614222,ORPHA:2510
51715	RAB23	OMIM:201000,ORPHA:65759
5873	RAB27A	OMIM:607624,ORPHA:79477
9364	RAB28	OMIM:615374,ORPHA:1872
83452	RAB33B	OMIM:615222
116442	RAB39B	ORPHA:777,OMIM:311510,ORPHA:2379,OMIM:300271
22930	RAB3GAP1	OMIM:600118,ORPHA:2510,ORPHA:1387
25782	RAB3GAP2	OMIM:614225,OMIM:212720,ORPHA:401830,ORPHA:2510,ORPHA:1387
7879	RAB7A	OMIM:600882
5879	RAC1	ORPHA:500159,OMIM:617751
5880	RAC2	OMIM:608203,ORPHA:183707
5885	RAD21	ORPHA:199,OMIM:614701,OMIM:611376
10111	RAD50	ORPHA:145,OMIM:613078
5888	RAD51	ORPHA:145,ORPHA:84,ORPHA:238722,OMIM:614508,OMIM:617244,OMIM:114480
5889	RAD51C	ORPHA:145,ORPHA:84,OMIM:613399,OMIM:613390
5892	RAD51D	ORPHA:145
25788	RAD54B	OMIM:605027
8438	RAD54L	OMIM:605027,OMIM:114480
5894	RAF1	OMIM:615916,ORPHA:500,OMIM:611554,ORPHA:154,ORPHA:648,OMIM:611553
5896	RAG1	OMIM:603554,ORPHA:231154,OMIM:601457,OMIM:233650,ORPHA:331206,ORPHA:39041
5897	RAG2	OMIM:603554,OMIM:601457,OMIM:233650,ORPHA:331206,ORPHA:39041
10743	RAI1	OMIM:182290,ORPHA:819,ORPHA:1713
5903	RANBP2	OMIM:608033,ORPHA:88619
5913	RAPSN	ORPHA:994,ORPHA:98913,OMIM:616326
5914	RARA	OMIM:612376,ORPHA:520
5915	RARB	ORPHA:2470,OMIM:615524
5917	RARS1	OMIM:616140
57038	RARS2	OMIM:611523
5921	RASA1	OMIM:608354,OMIM:605462,ORPHA:90307
10125	RASGRP1	ORPHA:3261
10235	RASGRP2	OMIM:615888
30062	RAX	OMIM:611038
84839	RAX2	ORPHA:1872,OMIM:613757,OMIM:610381
5925	RB1	OMIM:109800,ORPHA:668,OMIM:180200,OMIM:182280,OMIM:259500,ORPHA:1587
9821	RB1CC1	OMIM:114480
5932	RBBP8	OMIM:606744,OMIM:251255,ORPHA:808
10616	RBCK1	OMIM:615895
8241	RBM10	OMIM:311900,ORPHA:2886
10137	RBM12	OMIM:617629
282996	RBM20	OMIM:613172,ORPHA:154
55131	RBM28	OMIM:612079,ORPHA:157954
9939	RBM8A	ORPHA:3320,OMIM:274000
27316	RBMX	OMIM:300238
5940	RBMY1A1	OMIM:415000,ORPHA:1646
5949	RBP3	ORPHA:791,OMIM:268000,OMIM:615233
5950	RBP4	OMIM:616428,OMIM:615147
3516	RBPJ	OMIM:614814,ORPHA:974
55213	RCBTB1	OMIM:617175
343035	RD3	OMIM:610612,ORPHA:65
51109	RDH11	OMIM:616108
145226	RDH12	ORPHA:791,OMIM:612712,ORPHA:65
5959	RDH5	ORPHA:52427,OMIM:136880
5962	RDX	OMIM:611022
9401	RECQL4	ORPHA:221016,ORPHA:1225,OMIM:218600,OMIM:266280
65055	REEP1	OMIM:614751,ORPHA:139536,ORPHA:101011,OMIM:610250
51308	REEP2	ORPHA:401849,OMIM:615625
92840	REEP6	ORPHA:791,OMIM:617304
5970	RELA	ORPHA:251636,OMIM:618287
5971	RELB	OMIM:617585
5649	RELN	OMIM:257320,OMIM:616436,OMIM:600512
84957	RELT	OMIM:618386
5972	REN	OMIM:267430,OMIM:613092
85021	REPS1	OMIM:617916
473	RERE	ORPHA:1606,OMIM:616975
5978	REST	ORPHA:654,OMIM:616806,OMIM:617626,ORPHA:2024
5979	RET	ORPHA:99803,OMIM:171400,ORPHA:388,OMIM:171300,OMIM:209880,OMIM:142623,OMIM:162300,ORPHA:29072,OMIM:155240,ORPHA:1848
56729	RETN	OMIM:125853
54463	RETREG1	OMIM:201300,ORPHA:970,OMIM:613115
5981	RFC1	ORPHA:504476,OMIM:614575
91869	RFT1	OMIM:612015,ORPHA:244310
55159	RFWD3	OMIM:617784,ORPHA:84
5993	RFX5	OMIM:209920,ORPHA:572
222546	RFX6	OMIM:615710
8625	RFXANK	OMIM:209920,ORPHA:572
5994	RFXAP	OMIM:209920,ORPHA:572
5995	RGR	OMIM:613769,ORPHA:791
8490	RGS5	OMIM:145500
8787	RGS9	ORPHA:75374,OMIM:608415
388531	RGS9BP	ORPHA:75374,OMIM:608415
6005	RHAG	OMIM:268150,ORPHA:3203,OMIM:185000
79651	RHBDF2	OMIM:148500,ORPHA:2198
6010	RHO	ORPHA:52427,ORPHA:791,OMIM:136880,OMIM:613731,ORPHA:215,OMIM:610445
23221	RHOBTB2	OMIM:618004
399	RHOH	OMIM:618307
22999	RIMS1	OMIM:603649,ORPHA:1872
54453	RIN2	OMIM:613075,ORPHA:217335
8737	RIPK1	OMIM:618108
54101	RIPK4	OMIM:263650,ORPHA:1401,ORPHA:1234,OMIM:214350
9750	RIPOR2	OMIM:616515
134701	RIPPLY2	ORPHA:2311,OMIM:616566
6016	RIT1	OMIM:615355,ORPHA:648
6017	RLBP1	OMIM:607475,ORPHA:52427,ORPHA:791,OMIM:607476,OMIM:136880
51132	RLIM	OMIM:300978
55005	RMND1	OMIM:614922
6023	RMRP	ORPHA:175,OMIM:250250,OMIM:250460,ORPHA:39041,OMIM:607095
246243	RNASEH1	ORPHA:329336,OMIM:616479
10535	RNASEH2A	ORPHA:51,OMIM:610333
79621	RNASEH2B	ORPHA:51,OMIM:610181
84153	RNASEH2C	ORPHA:51,OMIM:610329
6041	RNASEL	OMIM:601518
8635	RNASET2	OMIM:612951
7737	RNF113A	OMIM:300953,ORPHA:33364
54941	RNF125	OMIM:616260
11342	RNF13	OMIM:618379
11236	RNF139	OMIM:144700
165918	RNF168	OMIM:611943,ORPHA:420741
81790	RNF170	OMIM:608984
57674	RNF213	ORPHA:2573
